game_name,game_year,genre,GenerationCatergory
Aliens: Colonial Marines,2013,Shooter,Gen-Z
The Walking Dead: Survival Instinct,2013,Shooter,Gen-Z
F1 2013,2013,Racing,Gen-Z
Dead Island: Riptide,2013,Action,Gen-Z
Dynasty Warriors 8,2013,Action,Gen-Z
Just Dance 2014,2013,Misc,Gen-Z
Disney Infinity,2013,Action,Gen-Z
Skylanders SWAP Force,2013,Platform,Gen-Z
Payday 2,2013,Shooter,Gen-Z
Frozen: Olaf's Quest,2013,Platform,Gen-Z
JoJo's Bizarre Adventure: All Star Battle,2013,Fighting,Gen-Z
Shin Megami Tensei IV,2013,Role-Playing,Gen-Z
Defiance,2013,Shooter,Gen-Z
NHL 14,2013,Sports,Gen-Z
Soul Sacrifice,2013,Role-Playing,Gen-Z
Sly Cooper: Thieves in Time,2013,Platform,Gen-Z
Tales of Symphonia,2013,Role-Playing,Gen-Z
NHL 14,2013,Sports,Gen-Z
Dragon's Crown,2013,Role-Playing,Gen-Z
Batman: Arkham Origins Blackgate,2013,Action,Gen-Z
The Walking Dead: Survival Instinct,2013,Shooter,Gen-Z
Naruto Shippuden: Ultimate Ninja Storm 3,2013,Fighting,Gen-Z
FIFA 14,2013,Sports,Gen-Z
Metal Gear Rising: Revengeance,2013,Action,Gen-Z
Sonic Lost World,2013,Platform,Gen-Z
Terraria,2013,Action,Gen-Z
LEGO Marvel Super Heroes,2013,Action,Gen-Z
Deadpool,2013,Action,Gen-Z
Major League Baseball 2K13,2013,Sports,Gen-Z
Deadpool,2013,Action,Gen-Z
Rayman Legends,2013,Platform,Gen-Z
Tales of Hearts,2013,Role-Playing,Gen-Z
God Eater 2,2013,Role-Playing,Gen-Z
Just Dance 2014,2013,Misc,Gen-Z
Payday 2,2013,Shooter,Gen-Z
Metro: Last Light,2013,Action,Gen-Z
DmC: Devil May Cry,2013,Action,Gen-Z
FIFA 14,2013,Sports,Gen-Z
Hometown Story,2013,Role-Playing,Gen-Z
Attack on Titan: Humanity in Chains,2013,Action,Gen-Z
Danganronpa: Trigger Happy Havoc,2013,Misc,Gen-Z
The Wonderful 101,2013,Action,Gen-Z
Dragon Quest X,2013,Role-Playing,Gen-Z
Sonic Lost World,2013,Platform,Gen-Z
Just Dance 2014,2013,Misc,Gen-Z
GRID 2,2013,Racing,Gen-Z
Just Dance 2014,2013,Misc,Gen-Z
Metal Gear Solid: The Legacy Collection,2013,Adventure,Gen-Z
Tiger Woods PGA Tour 14,2013,Sports,Gen-Z
Farming Simulator 2013,2013,Simulation,Gen-Z
One Piece: Unlimited World Red,2013,Action,Gen-Z
Dragon's Crown,2013,Role-Playing,Gen-Z
Phoenix Wright: Ace Attorney - Dual Destinies,2013,Adventure,Gen-Z
Toukiden: The Age of Demons,2013,Action,Gen-Z
Skylanders SWAP Force,2013,Platform,Gen-Z
Metro: Last Light,2013,Action,Gen-Z
Tiger Woods PGA Tour 14,2013,Sports,Gen-Z
Earth Defense Force 2025,2013,Shooter,Gen-Z
Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,2013,Fighting,Gen-Z
Call of Duty: Ghosts,2013,Shooter,Gen-Z
Defiance,2013,Shooter,Gen-Z
Remember Me,2013,Action,Gen-Z
Sentouchu: Densetsu no Shinobi to Survival Battle!,2013,Action,Gen-Z
Angry Birds Star Wars,2013,Strategy,Gen-Z
Sniper: Ghost Warrior 2,2013,Shooter,Gen-Z
Angry Birds Star Wars,2013,Strategy,Gen-Z
Zoo Tycoon (2013),2013,Simulation,Gen-Z
F1 2013,2013,Racing,Gen-Z
Angry Birds Star Wars,2013,Strategy,Gen-Z
Batman: Arkham Origins,2013,Action,Gen-Z
The Legend of Heroes: Trails of Cold Steel,2013,Role-Playing,Gen-Z
Skylanders SWAP Force,2013,Platform,Gen-Z
LEGO Legends of Chima: Laval's Journey,2013,Adventure,Gen-Z
Drakengard 3,2013,Role-Playing,Gen-Z
Assassin's Creed IV: Black Flag,2013,Action,Gen-Z
The Bureau: XCOM Declassified,2013,Shooter,Gen-Z
Angry Birds Star Wars,2013,Strategy,Gen-Z
Disney Infinity,2013,Action,Gen-Z
GRID 2,2013,Racing,Gen-Z
Lightning Returns: Final Fantasy XIII,2013,Role-Playing,Gen-Z
Dragon Ball Heroes: Ultimate Mission,2013,Misc,Gen-Z
BlazBlue: Chrono Phantasma,2013,Fighting,Gen-Z
Need for Speed: Most Wanted,2013,Racing,Gen-Z
Sly Cooper: Thieves in Time,2013,Platform,Gen-Z
Army of Two: The Devil's Cartel,2013,Shooter,Gen-Z
Puppeteer,2013,Platform,Gen-Z
Zumba Fitness: World Party,2013,Misc,Gen-Z
Hatsune Miku: Project Diva f,2013,Misc,Gen-Z
Resident Evil: Revelations,2013,Action,Gen-Z
Batman: Arkham Origins Blackgate,2013,Action,Gen-Z
Gundam Breaker,2013,Action,Gen-Z
Aikatsu! 2-nin no My Princess,2013,Action,Gen-Z
Inazuma Eleven GO 3: Galaxy,2013,Sports,Gen-Z
Jikkyou Powerful Pro Yakyuu 2013,2013,Sports,Gen-Z
Etrian Odyssey Untold: The Millennium Girl,2013,Role-Playing,Gen-Z
Muramasa: The Demon Blade,2013,Role-Playing,Gen-Z
Army of Two: The Devil's Cartel,2013,Shooter,Gen-Z
Star Trek: The Game,2013,Action,Gen-Z
FIFA 14,2013,Sports,Gen-Z
Pro Evolution Soccer 2014,2013,Action,Gen-Z
Disney's Planes,2013,Simulation,Gen-Z
Skylanders SWAP Force,2013,Platform,Gen-Z
Game & Wario,2013,Misc,Gen-Z
God Eater 2,2013,Role-Playing,Gen-Z
The Bureau: XCOM Declassified,2013,Shooter,Gen-Z
The Smurfs 2,2013,Platform,Gen-Z
Zumba Fitness: World Party,2013,Misc,Gen-Z
Dynasty Warriors: Gundam Reborn,2013,Action,Gen-Z
FIFA 14,2013,Sports,Gen-Z
Sword Art Online: Infinity Moment,2013,Role-Playing,Gen-Z
Killer is Dead,2013,Action,Gen-Z
Star Trek: The Game,2013,Action,Gen-Z
Hatsune Miku: Project Mirai 2,2013,Action,Gen-Z
Atelier Escha & Logy: Alchemists of the Dusk Sky,2013,Role-Playing,Gen-Z
Hitman: HD Trilogy,2013,Action,Gen-Z
The Legend of Heroes: Trails of Cold Steel,2013,Role-Playing,Gen-Z
Lost Planet 3,2013,Shooter,Gen-Z
NBA Live 14,2013,Sports,Gen-Z
Sniper: Ghost Warrior 2,2013,Shooter,Gen-Z
Steins;Gate,2013,Adventure,Gen-Z
Akiba's Trip: Undead & Undressed,2013,Action,Gen-Z
Disney's Planes,2013,Simulation,Gen-Z
Disgaea D2: A Brighter Darkness,2013,Role-Playing,Gen-Z
Fairy Fencer F,2013,Role-Playing,Gen-Z
Angry Birds Star Wars,2013,Strategy,Gen-Z
Injustice: Gods Among Us,2013,Fighting,Gen-Z
The Witch and the Hundred Knight,2013,Role-Playing,Gen-Z
Pro Yaky? Spirits 2013,2013,Sports,Gen-Z
Pro Yaky? Spirits 2013,2013,Sports,Gen-Z
Resident Evil: Revelations,2013,Action,Gen-Z
Demon Gaze,2013,Role-Playing,Gen-Z
Conception II: Children of the Seven Stars,2013,Role-Playing,Gen-Z
NBA Live 14,2013,Sports,Gen-Z
Kamen Rider: Battride War,2013,Action,Gen-Z
Fighter Within,2013,Fighting,Gen-Z
Valhalla Knights 3,2013,Role-Playing,Gen-Z
Taiko no Tatsujin: Wii U Version!,2013,Misc,Gen-Z
Nobunaga no Yabou: Souzou,2013,Strategy,Gen-Z
Kuma-Tomo,2013,Misc,Gen-Z
Pro Evolution Soccer 2014,2013,Action,Gen-Z
The Walking Dead: Season One,2013,Adventure,Gen-Z
Remember Me,2013,Action,Gen-Z
Hitman: HD Trilogy,2013,Action,Gen-Z
Super Robot Taisen UX,2013,Role-Playing,Gen-Z
Hyperdimension Neptunia,2013,Role-Playing,Gen-Z
Daigasso! Band Brothers P,2013,Misc,Gen-Z
Toukiden: The Age of Demons,2013,Action,Gen-Z
Yu-Gi-Oh! Zexal World Duel Carnival,2013,Misc,Gen-Z
Pro Evolution Soccer 2014,2013,Action,Gen-Z
Jikkyou Powerful Pro Yakyuu 2013,2013,Sports,Gen-Z
Disney's Planes,2013,Simulation,Gen-Z
Phantasy Star Online 2,2013,Role-Playing,Gen-Z
Dynasty Warriors 8: Xtreme Legends,2013,Action,Gen-Z
Farming Simulator 2013,2013,Simulation,Gen-Z
Dynasty Warriors 8,2013,Action,Gen-Z
LEGO Legends of Chima: Laval's Journey,2013,Adventure,Gen-Z
Angry Birds Star Wars,2013,Strategy,Gen-Z
Putty Squad,2013,Platform,Gen-Z
Tears to Tiara II: Heir of the Overlord,2013,Role-Playing,Gen-Z
Mind Zero,2013,Role-Playing,Gen-Z
Earth Defense Force 2025,2013,Shooter,Gen-Z
Castlevania: Lords of Shadow - Mirror of Fate,2013,Action,Gen-Z
Major League Baseball 2K13,2013,Sports,Gen-Z
Hoppechan: Tsukutte! Asonde! Punipuni Town!!,2013,Action,Gen-Z
Summon Night 5,2013,Role-Playing,Gen-Z
Dynasty Warriors 8: Xtreme Legends,2013,Action,Gen-Z
Moshi Monsters: Katsuma Unleashed,2013,Action,Gen-Z
Adventure Time: Explore the Dungeon Because I Don't Know!,2013,Action,Gen-Z
Injustice: Gods Among Us,2013,Fighting,Gen-Z
Football Manager 2014,2013,Sports,Gen-Z
Hyperdimension Idol Neptunia PP,2013,Misc,Gen-Z
The Smurfs 2,2013,Platform,Gen-Z
MLB 13: The Show,2013,Sports,Gen-Z
Fuse (Insomniac),2013,Shooter,Gen-Z
LEGO Batman 2: DC Super Heroes,2013,Action,Gen-Z
Soccer Tsuku: Pro Soccer Club o Tsukurou!,2013,Sports,Gen-Z
7th Dragon 2020-II,2013,Role-Playing,Gen-Z
Dynasty Warriors: Gundam Reborn,2013,Action,Gen-Z
Little Battlers eXperience: Wars,2013,Strategy,Gen-Z
One Piece: Pirate Warriors 2,2013,Action,Gen-Z
Tom Clancy's Splinter Cell: Blacklist,2013,Action,Gen-Z
Angry Birds Star Wars,2013,Strategy,Gen-Z
Fuse (Insomniac),2013,Shooter,Gen-Z
Lost Planet 3,2013,Shooter,Gen-Z
Killer is Dead,2013,Action,Gen-Z
Conception II: Children of the Seven Stars,2013,Role-Playing,Gen-Z
Fate/Extra CCC,2013,Action,Gen-Z
Deus Ex: Human Revolution,2013,Shooter,Gen-Z
Uta no * Prince-Sama: All Star,2013,Action,Gen-Z
The Walking Dead: Survival Instinct,2013,Shooter,Gen-Z
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,2013,Misc,Gen-Z
Armored Core: Verdict Day,2013,Simulation,Gen-Z
Criminal Girls: Invite Only,2013,Role-Playing,Gen-Z
The Smurfs 2,2013,Platform,Gen-Z
The Croods: Prehistoric Party!,2013,Misc,Gen-Z
Terraria,2013,Action,Gen-Z
Shining Ark,2013,Role-Playing,Gen-Z
Akiba's Trip: Undead & Undressed,2013,Action,Gen-Z
Angry Birds Star Wars,2013,Strategy,Gen-Z
Scribblenauts Unmasked: A DC Comics Adventure,2013,Puzzle,Gen-Z
The Smurfs 2,2013,Platform,Gen-Z
Macross 30: Ginga o Tsunagu Utagoe,2013,Shooter,Gen-Z
Little Battlers eXperience W,2013,Role-Playing,Gen-Z
Digimon Adventure,2013,Role-Playing,Gen-Z
Scribblenauts Unmasked: A DC Comics Adventure,2013,Puzzle,Gen-Z
Zoo Tycoon (2013),2013,Simulation,Gen-Z
Jikkyou Powerful Pro Yakyuu 2013,2013,Sports,Gen-Z
Dead or Alive 5,2013,Fighting,Gen-Z
Gundam Breaker,2013,Action,Gen-Z
PAC-MAN and the Ghostly Adventures,2013,Platform,Gen-Z
The Amazing Spider-Man (Console Version),2013,Action,Gen-Z
Young Justice: Legacy,2013,Action,Gen-Z
Cardfight!! Vanguard: Ride to Victory,2013,Misc,Gen-Z
Inazuma Eleven 3,2013,Role-Playing,Gen-Z
Uta no Prince-Sama: Music 2,2013,Adventure,Gen-Z
The Smurfs 2,2013,Platform,Gen-Z
Digimon World Re:Digitize Decode,2013,Role-Playing,Gen-Z
PAC-MAN and the Ghostly Adventures,2013,Platform,Gen-Z
PAC-MAN and the Ghostly Adventures,2013,Platform,Gen-Z
Pretty Rhythm: My Deco Rainbow Wedding,2013,Misc,Gen-Z
Kamen Rider: Travelers Senki,2013,Action,Gen-Z
One Piece: Romance Dawn - Bouken no Yoake,2013,Fighting,Gen-Z
Adventure Time: Explore the Dungeon Because I Don't Know!,2013,Action,Gen-Z
Pretty Rhythm Rainbow Live: Kira Kira My * Design,2013,Misc,Gen-Z
AKB1/149: Love Election,2013,Adventure,Gen-Z
Kobitodzukan: Kobito no Fushigi - Jikken Set,2013,Misc,Gen-Z
Gekijouban Madoka Magicka: The Battle Pentagram,2013,Action,Gen-Z
The Croods: Prehistoric Party!,2013,Misc,Gen-Z
Dungeon Travelers 2: The Royal Library & The Monster Seal,2013,Role-Playing,Gen-Z
Medabots Dual: Kabuto / Kuwagata,2013,Role-Playing,Gen-Z
Touch Detective: Nameko Shigeru,2013,Adventure,Gen-Z
Warriors Orochi 3,2013,Action,Gen-Z
PhotoKano,2013,Adventure,Gen-Z
Soccer Tsuku: Pro Soccer Club o Tsukurou!,2013,Sports,Gen-Z
Saint Seiya: Brave Soldiers,2013,Fighting,Gen-Z
Mugen Souls Z,2013,Role-Playing,Gen-Z
Invizimals: The Alliance,2013,Action,Gen-Z
Disney's Planes,2013,Simulation,Gen-Z
Model * Oshare Audition: Dream Girl,2013,Misc,Gen-Z
J Legend Retsuden,2013,Misc,Gen-Z
Magi: The Labyrinth of Beginning,2013,Role-Playing,Gen-Z
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,2013,Strategy,Gen-Z
Doraemon: Nobita to Himitsu Dougu Hakubutsukan,2013,Action,Gen-Z
Moshi Monsters: Katsuma Unleashed,2013,Action,Gen-Z
The Guided Fate Paradox,2013,Role-Playing,Gen-Z
Disney Infinity,2013,Action,Gen-Z
Atelier Meruru: Alchemist of Arland 3,2013,Role-Playing,Gen-Z
Genkai Tokki Monster Monpiece,2013,Strategy,Gen-Z
Killer Instinct (2013),2013,Fighting,Gen-Z
Steins;Gate: Senkei Kousoku no Phonogram,2013,Adventure,Gen-Z
Pro Yaky? Spirits 2013,2013,Sports,Gen-Z
SpongeBob SquarePants: Plankton's Robotic Revenge,2013,Shooter,Gen-Z
Toriko: Gourmet Battle!,2013,Role-Playing,Gen-Z
DuckTales: Remastered,2013,Action,Gen-Z
Metal Max 4: Gekkou no Diva,2013,Role-Playing,Gen-Z
Ride to Hell,2013,Racing,Gen-Z
Doki-Doki Universe,2013,Adventure,Gen-Z
Gintama no Sugoroku,2013,Action,Gen-Z
Kyoukai Senjou no Horizon Portable,2013,Adventure,Gen-Z
DuckTales: Remastered,2013,Action,Gen-Z
Pretty Cure All Stars Everyone Gather ? Let's Dance!,2013,Misc,Gen-Z
Zyuden Sentai Kyoryuger: Game de Gaburincho!!,2013,Action,Gen-Z
PAC-MAN and the Ghostly Adventures,2013,Platform,Gen-Z
Winning Post 7 2013,2013,Sports,Gen-Z
Atelier Rorona: Alchemist of Arland,2013,Role-Playing,Gen-Z
Chousoku Henkei Gyrozetter: Albatross no Tsubasa,2013,Role-Playing,Gen-Z
Adventure Time: Explore the Dungeon Because I Don't Know!,2013,Action,Gen-Z
Putty Squad,2013,Platform,Gen-Z
Detective Conan: Marionette Symphony,2013,Adventure,Gen-Z
Amnesia Crowd,2013,Misc,Gen-Z
Gaist Crusher,2013,Action,Gen-Z
Rain (2013),2013,Adventure,Gen-Z
Fast & Furious: Showdown,2013,Action,Gen-Z
Ride to Hell,2013,Racing,Gen-Z
XBLAZE Code: Embryo,2013,Adventure,Gen-Z
SpongeBob SquarePants: Plankton's Robotic Revenge,2013,Shooter,Gen-Z
LEGO Friends,2013,Action,Gen-Z
SpongeBob SquarePants: Plankton's Robotic Revenge,2013,Shooter,Gen-Z
Nobunaga's Ambition (3DS),2013,Simulation,Gen-Z
Painkiller: Hell & Damnation,2013,Shooter,Gen-Z
Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,2013,Simulation,Gen-Z
Super Robot Taisen OG Infinite Battle,2013,Fighting,Gen-Z
Doki Doki! PreCure Narikiri Life!,2013,Action,Gen-Z
J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,2013,Sports,Gen-Z
Date A Live: Rine Utopia,2013,Adventure,Gen-Z
DuckTales: Remastered,2013,Action,Gen-Z
Norn9: Norn + Nonette,2013,Adventure,Gen-Z
The Croods: Prehistoric Party!,2013,Misc,Gen-Z
Turbo: Super Stunt Squad,2013,Sports,Gen-Z
Adventure Time: Explore the Dungeon Because I Don't Know!,2013,Action,Gen-Z
Fast & Furious: Showdown,2013,Action,Gen-Z
Onechanbara Z Kagura,2013,Action,Gen-Z
XBLAZE Code: Embryo,2013,Adventure,Gen-Z
Clash of Elementalists,2013,Action,Gen-Z
Romance of the Three Kingdoms (3DS),2013,Strategy,Gen-Z
Diabolik Lovers: More Blood,2013,Adventure,Gen-Z
Young Justice: Legacy,2013,Action,Gen-Z
Yumi's Odd Odyssey,2013,Platform,Gen-Z
Tamagotchi no Doki Doki Dream Omisecchi,2013,Simulation,Gen-Z
Cooking Mama 5: Bon Appetit!,2013,Simulation,Gen-Z
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,2013,Strategy,Gen-Z
Toriko: Ultimate Survival,2013,Action,Gen-Z
Exstetra,2013,Role-Playing,Gen-Z
Sorcery Saga: The Curse of the Great Curry God,2013,Role-Playing,Gen-Z
LEGO Legends of Chima: Laval's Journey,2013,Adventure,Gen-Z
Toaru Majutsu no Kagaku no Ensemble,2013,Adventure,Gen-Z
Brothers Conflict: Brilliant Blue,2013,Adventure,Gen-Z
Darkstalkers Resurrection,2013,Fighting,Gen-Z
Renai 0 Kilometer,2013,Adventure,Gen-Z
Muv-Luv Alternative: Total Eclipse,2013,Simulation,Gen-Z
Beyblade Evolution,2013,Action,Gen-Z
Young Justice: Legacy,2013,Action,Gen-Z
Megpoid the Music#,2013,Misc,Gen-Z
The Croods: Prehistoric Party!,2013,Misc,Gen-Z
Kamigami no Asobi,2013,Adventure,Gen-Z
Samurai Warriors 2,2013,Action,Gen-Z
Labyrinth Cross Blood: Infinity,2013,Role-Playing,Gen-Z
Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,2013,Fighting,Gen-Z
Monster High 13 Wishes,2013,Action,Gen-Z
D.C. III: Da Capo III,2013,Adventure,Gen-Z
Turbo: Super Stunt Squad,2013,Sports,Gen-Z
Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,2013,Misc,Gen-Z
Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,2013,Adventure,Gen-Z
Urakata Hakuoki,2013,Adventure,Gen-Z
Steins;Gate: Senkei Kousoku no Phonogram,2013,Adventure,Gen-Z
HatsuKare * Renai Debut Sengen!,2013,Adventure,Gen-Z
Geten no Hana,2013,Misc,Gen-Z
Invizimals: The Lost Kingdom,2013,Action,Gen-Z
Zillions of Enemy X: Zetsukai no Crusade,2013,Role-Playing,Gen-Z
Turbo: Super Stunt Squad,2013,Sports,Gen-Z
Shiratsuyu no Kai,2013,Adventure,Gen-Z
Sniper Elite V2,2013,Shooter,Gen-Z
Dungeons & Dragons: Shadow over Mystara,2013,Role-Playing,Gen-Z
Toki no Kizuna: Hanayui Tsuzuri,2013,Adventure,Gen-Z
Saki: Achiga-Hen Portable,2013,Adventure,Gen-Z
Bella Sara 2 - The Magic of Drasilmare,2013,Adventure,Gen-Z
The Legend of Heroes: Trails in the Sky Second Chapter,2013,Role-Playing,Gen-Z
Vitamin R,2013,Adventure,Gen-Z
Fist of the North Star: Ken's Rage 2,2013,Fighting,Gen-Z
Ro-Kyu-Bu! Lost Secret,2013,Adventure,Gen-Z
Painkiller: Hell & Damnation,2013,Shooter,Gen-Z
Battle Princess of Arcadias,2013,Role-Playing,Gen-Z
Heroes VS,2013,Fighting,Gen-Z
Meiji Toukyou Renka,2013,Adventure,Gen-Z
Starry ? Sky: After Summer,2013,Misc,Gen-Z
Ben 10 Omniverse 2,2013,Action,Gen-Z
Monster High 13 Wishes,2013,Action,Gen-Z
Ultraman Star Chronicles,2013,Strategy,Gen-Z
"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",2013,Adventure,Gen-Z
Turbo: Super Stunt Squad,2013,Sports,Gen-Z
Winning Post 7 2013,2013,Sports,Gen-Z
White Album 2: Shiawase no Mukougawa,2013,Adventure,Gen-Z
Storm Lover 2nd,2013,Misc,Gen-Z
Arcana Famiglia 2,2013,Adventure,Gen-Z
Turbo: Super Stunt Squad,2013,Sports,Gen-Z
Tiger & Bunny: Hero's Day,2013,Action,Gen-Z
Accel World: Kasoku no Chouten,2013,Adventure,Gen-Z
Turbo: Super Stunt Squad,2013,Sports,Gen-Z
The Legend of Heroes: Trails in the Sky Third Chapter,2013,Role-Playing,Gen-Z
Ben 10 Omniverse 2,2013,Action,Gen-Z
DoDonPachi Saidaioujou,2013,Shooter,Gen-Z
1/2 Summer +,2013,Adventure,Gen-Z
Ninja Gaiden Sigma 2,2013,Action,Gen-Z
Young Justice: Legacy,2013,Action,Gen-Z
Accel World: Kasoku no Chouten,2013,Adventure,Gen-Z
Isshoni Gohan. Portable,2013,Adventure,Gen-Z
Putty Squad,2013,Platform,Gen-Z
Princess Arthur,2013,Misc,Gen-Z
Sakura-Sou no Pet na Kanojo,2013,Adventure,Gen-Z
Caladrius,2013,Shooter,Gen-Z
Nyaruko-San: Nafushigatai Game no You na Mono,2013,Adventure,Gen-Z
Seisou no Amazones,2013,Role-Playing,Gen-Z
Fireman Sam: Action Stations,2013,Action,Gen-Z
Daiya no Kuni no Alice: Wonderful Mirror World,2013,Adventure,Gen-Z
Natsuzora no Monologue,2013,Adventure,Gen-Z
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,2013,Adventure,Gen-Z
Sakura-Sou no Pet na Kanojo,2013,Adventure,Gen-Z
Teenage Mutant Ninja Turtles (3DS),2013,Action,Gen-Z
Getsuei Gakuen: kou,2013,Adventure,Gen-Z
Exstetra,2013,Role-Playing,Gen-Z
Romeo Vs. Juliet,2013,Adventure,Gen-Z
Onigokko! Portable,2013,Adventure,Gen-Z
Mushi Bugyou,2013,Action,Gen-Z
Grisaia no Kajitsu: La Fruit de la Grisaia,2013,Adventure,Gen-Z
Grand Theft Auto V,2014,Action,Gen-Z
Pokemon Omega Ruby/Pokemon Alpha Sapphire,2014,Role-Playing,Gen-Z
Call of Duty: Advanced Warfare,2014,Shooter,Gen-Z
Super Smash Bros. for Wii U and 3DS,2014,Fighting,Gen-Z
Mario Kart 8,2014,Racing,Gen-Z
FIFA 15,2014,Sports,Gen-Z
Destiny,2014,Shooter,Gen-Z
Minecraft,2014,Misc,Gen-Z
Call of Duty: Advanced Warfare,2014,Shooter,Gen-Z
Grand Theft Auto V,2014,Action,Gen-Z
Super Smash Bros. for Wii U and 3DS,2014,Fighting,Gen-Z
FIFA 15,2014,Sports,Gen-Z
The Last of Us,2014,Action,Gen-Z
Call of Duty: Advanced Warfare,2014,Shooter,Gen-Z
Call of Duty: Advanced Warfare,2014,Shooter,Gen-Z
Watch Dogs,2014,Action,Gen-Z
Far Cry 4,2014,Shooter,Gen-Z
Minecraft,2014,Misc,Gen-Z
Assassin's Creed: Unity,2014,Action,Gen-Z
Monster Hunter 4 Ultimate,2014,Role-Playing,Gen-Z
Assassin's Creed: Unity,2014,Action,Gen-Z
Destiny,2014,Shooter,Gen-Z
Yokai Watch 2 Ganso/Honke,2014,Role-Playing,Gen-Z
Halo: The Master Chief Collection,2014,Shooter,Gen-Z
FIFA 15,2014,Sports,Gen-Z
Middle-Earth: Shadow of Mordor,2014,Action,Gen-Z
Titanfall,2014,Shooter,Gen-Z
inFAMOUS: Second Son,2014,Action,Gen-Z
Yokai Watch 2 Shinuchi,2014,Role-Playing,Gen-Z
Minecraft,2014,Misc,Gen-Z
NBA 2K15,2014,Sports,Gen-Z
Just Dance 2015,2014,Misc,Gen-Z
Minecraft,2014,Misc,Gen-Z
FIFA 15,2014,Sports,Gen-Z
Madden NFL 15,2014,Sports,Gen-Z
Madden NFL 15,2014,Sports,Gen-Z
DriveClub,2014,Racing,Gen-Z
Dragon Age: Inquisition,2014,Role-Playing,Gen-Z
Destiny,2014,Shooter,Gen-Z
Watch Dogs,2014,Action,Gen-Z
LittleBigPlanet 3,2014,Platform,Gen-Z
Kirby: Triple Deluxe,2014,Platform,Gen-Z
The Evil Within,2014,Action,Gen-Z
Diablo III,2014,Role-Playing,Gen-Z
Destiny,2014,Shooter,Gen-Z
The Crew,2014,Racing,Gen-Z
NBA 2K15,2014,Sports,Gen-Z
NBA 2K15,2014,Sports,Gen-Z
Far Cry 4,2014,Shooter,Gen-Z
Wolfenstein: The New Order,2014,Shooter,Gen-Z
Watch Dogs,2014,Action,Gen-Z
Donkey Kong Country: Tropical Freeze,2014,Platform,Gen-Z
Madden NFL 15,2014,Sports,Gen-Z
Far Cry 4,2014,Shooter,Gen-Z
Tomb Raider (2013),2014,Action,Gen-Z
Madden NFL 15,2014,Sports,Gen-Z
Titanfall,2014,Shooter,Gen-Z
Assassin's Creed: Rogue,2014,Action,Gen-Z
Forza Horizon 2,2014,Racing,Gen-Z
NBA 2K15,2014,Sports,Gen-Z
Yoshi's New Island,2014,Platform,Gen-Z
Middle-Earth: Shadow of Mordor,2014,Action,Gen-Z
Dark Souls II,2014,Role-Playing,Gen-Z
Kingdom Hearts II,2014,Role-Playing,Gen-Z
The LEGO Movie Videogame,2014,Action,Gen-Z
Watch Dogs,2014,Action,Gen-Z
Metal Gear Solid V: Ground Zeroes,2014,Action,Gen-Z
Hyrule Warriors,2014,Action,Gen-Z
Captain Toad: Treasure Tracker,2014,Puzzle,Gen-Z
Plants vs. Zombies: Garden Warfare,2014,Shooter,Gen-Z
WWE 2K15,2014,Sports,Gen-Z
Alien: Isolation,2014,Shooter,Gen-Z
Disney Infinity 2.0: Marvel Super Heroes,2014,Action,Gen-Z
Sunset Overdrive,2014,Shooter,Gen-Z
Assassin's Creed: Rogue,2014,Action,Gen-Z
Skylanders: Trap Team,2014,Action,Gen-Z
EA Sports UFC,2014,Sports,Gen-Z
Disney Infinity 2.0: Marvel Super Heroes,2014,Action,Gen-Z
Bayonetta 2,2014,Action,Gen-Z
The LEGO Movie Videogame,2014,Action,Gen-Z
Rayman Legends,2014,Platform,Gen-Z
South Park: The Stick of Truth,2014,Role-Playing,Gen-Z
Far Cry 4,2014,Shooter,Gen-Z
South Park: The Stick of Truth,2014,Role-Playing,Gen-Z
Lego Batman 3: Beyond Gotham,2014,Action,Gen-Z
Skylanders: Trap Team,2014,Action,Gen-Z
Lego Batman 3: Beyond Gotham,2014,Action,Gen-Z
The Evil Within,2014,Action,Gen-Z
Dragon Age: Inquisition,2014,Role-Playing,Gen-Z
Forza Horizon 2,2014,Racing,Gen-Z
WWE 2K15,2014,Sports,Gen-Z
Thief (2014),2014,Action,Gen-Z
FIFA 15,2014,Sports,Gen-Z
Borderlands 2,2014,Shooter,Gen-Z
Lego Batman 3: Beyond Gotham,2014,Action,Gen-Z
Dragon Quest Monsters 2,2014,Role-Playing,Gen-Z
Freedom Wars,2014,Role-Playing,Gen-Z
Plants vs. Zombies: Garden Warfare,2014,Shooter,Gen-Z
Pro Evolution Soccer 2015,2014,Sports,Gen-Z
FIFA 15,2014,Sports,Gen-Z
Dark Souls II,2014,Role-Playing,Gen-Z
Just Dance 2015,2014,Misc,Gen-Z
Borderlands: The Pre-Sequel,2014,Shooter,Gen-Z
